fnummer1,fnummer2,fnummer1_rolle,ergjeldende,gyldighetsdato
14874996697,28835096957,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
14874996697,29852248759,BARN,True,1949-07-14
14874996697,06832248043,BARN,True,1949-07-14
14874996697,19827698817,MOR,True,1976-02-19
14874996697,13907297750,MOR,True,1972-10-13
14874996697,18908397866,MOR,True,1983-10-18
14874996697,08818197048,MOR,True,1981-01-08
14876896037,07826797139,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
14876896037,12823748777,BARN,True,1968-07-14
14876896037,23884099617,BARN,True,1968-07-14
14876896037,01819697783,MOR,True,1996-01-01
14876896037,06900499238,MOR,True,2004-10-06
14876896037,06860499078,MOR,True,2004-06-06
14876896037,01810599134,MOR,True,2005-01-01
14897597390,23847598670,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
14897597390,05884698512,BARN,True,1975-09-14
14897597390,05894998050,BARN,True,1975-09-14
14897597390,09860299639,FAR,True,2002-06-09
14897798892,02814996355,BARN,True,1977-09-14
14897798892,11864796224,BARN,True,1977-09-14
14898699189,31859099680,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
14898699189,14855997348,BARN,True,1986-09-14
14898699189,16835699203,BARN,True,1986-09-14
14898699189,23831799366,FAR,True,2017-03-23
14898699189,14891299894,FAR,True,2012-09-14
14899598645,07926598605,BARN,True,1995-09-14
14899598645,02826396981,BARN,True,1995-09-14
14899598645,29849197965,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
14899598645,19901698573,MOR,True,2016-10-19
14899598645,29911799349,MOR,True,2017-11-29
14902849832,19922648991,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
14902849832,14840147941,BARN,True,1928-10-14
14902849832,07860449689,BARN,True,1928-10-14
14902849832,21916499091,MOR,True,1964-11-21
14902849832,12845399628,MOR,True,1953-04-12
14905897072,13825895145,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
14905897072,12843448966,BARN,True,1958-10-14
14905897072,17883148444,BARN,True,1958-10-14
14905897072,20818398175,MOR,True,1983-01-20
14905897072,04898697792,MOR,True,1986-09-04
14905897072,08909496374,MOR,True,1994-10-08
14906699827,08883147961,BARN,True,1966-10-14
14906699827,10923249627,BARN,True,1966-10-14
14915597786,28905499884,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
14915597786,24902149534,BARN,True,1955-11-14
14915597786,02842349810,BARN,True,1955-11-14
14915597786,23857697979,FAR,True,1976-05-23
14915597786,05868299446,FAR,True,1982-06-05
14915597786,05828899149,FAR,True,1988-02-05
15812647870,30882748177,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15812647870,07820548927,BARN,True,1926-01-15
15812647870,06880349447,BARN,True,1926-01-15
15812647870,24855598058,MOR,True,1955-05-24
15814597668,16904599313,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15814597668,08810949733,BARN,True,1945-01-15
15814597668,07850649892,BARN,True,1945-01-15
15814597668,19817398440,MOR,True,1973-01-19
15814597668,14836999054,MOR,True,1969-03-14
15814597668,08887799823,MOR,True,1977-08-08
15814597668,26857798529,MOR,True,1977-05-26
15817396736,20827297403,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15817396736,07885096179,BARN,True,1973-01-15
15817396736,22855096084,BARN,True,1973-01-15
15817396736,26860298456,FAR,True,2002-06-26
15817396736,22929798183,FAR,True,1997-12-22
15823049460,11822848135,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15823049460,22910049902,BARN,True,1930-02-15
15823049460,05870049465,BARN,True,1930-02-15
15823049460,30885998883,MOR,True,1959-08-30
15823049460,13836198284,MOR,True,1961-03-13
15823049460,23905697587,MOR,True,1956-10-23
15823049460,10905698120,MOR,True,1956-10-10
15823049460,19845399096,MOR,True,1953-04-19
15823649638,10873949908,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15823649638,03910148965,BARN,True,1936-02-15
15823649638,01890249007,BARN,True,1936-02-15
15823649638,19846898215,MOR,True,1968-04-19
15823649638,29876198310,MOR,True,1961-07-29
15823649638,07847296601,MOR,True,1972-04-07
15823649638,08837597820,MOR,True,1975-03-08
15825198315,14825399888,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15825198315,18852449302,BARN,True,1951-02-15
15825198315,04852349617,BARN,True,1951-02-15
15825198315,23887899568,FAR,True,1978-08-23
15825198315,12838499986,FAR,True,1984-03-12
15825198315,04889099807,FAR,True,1990-08-04
15854396630,25814397192,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15854396630,01810948996,BARN,True,1943-05-15
15854396630,27870747824,BARN,True,1943-05-15
15854396630,18897698818,MOR,True,1976-09-18
15854396630,17848096830,MOR,True,1980-04-17
15854396630,17846796568,MOR,True,1967-04-17
15856597412,08822749152,BARN,True,1965-05-15
15856597412,12812946275,BARN,True,1965-05-15
15859197180,19879297047,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15859197180,08816696373,BARN,True,1991-05-15
15859197180,29906698666,BARN,True,1991-05-15
15859197180,27871799291,FAR,True,2017-07-27
15863849478,28863749516,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15863849478,05910849915,BARN,True,1938-06-15
15863849478,30900949630,BARN,True,1938-06-15
15863849478,03916799828,MOR,True,1967-11-03
15863849478,13826998908,MOR,True,1969-02-13
15863849478,28816998389,MOR,True,1969-01-28
15863849478,18917499779,MOR,True,1974-11-18
15863849478,16876499855,MOR,True,1964-07-16
15864194769,22864397488,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15864194769,13880747392,BARN,True,1941-06-15
15864194769,10840648430,BARN,True,1941-06-15
15864194769,27867094933,FAR,True,1970-06-27
15864194769,09917496347,FAR,True,1974-11-09
15864194769,28877295011,FAR,True,1972-07-28
15864194769,11827796591,FAR,True,1977-02-11
15864997772,21924797824,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15864997772,02831349398,BARN,True,1949-06-15
15864997772,31831149097,BARN,True,1949-06-15
15864997772,18888299080,FAR,True,1982-08-18
15864997772,16837597319,FAR,True,1975-03-16
15864997772,02917697704,FAR,True,1976-11-02
15864997772,22818198616,FAR,True,1981-01-22
15873348922,30813147285,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15873348922,07820548927,BARN,True,1933-07-15
15873348922,06880349447,BARN,True,1933-07-15
15873348922,20927098203,FAR,True,1970-12-20
15873348922,27917098196,FAR,True,1970-11-27
15874099039,28843648721,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15874099039,11830249380,BARN,True,1940-07-15
15874099039,04810347428,BARN,True,1940-07-15
15874099039,02856198254,MOR,True,1961-05-02
15874099039,26827498172,MOR,True,1974-02-26
15874099039,22847195782,MOR,True,1971-04-22
15874099039,30837496531,MOR,True,1974-03-30
15874099039,01887096887,MOR,True,1970-08-01
15877398797,19907396498,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15877398797,03894698100,BARN,True,1973-07-15
15877398797,30864997224,BARN,True,1973-07-15
15877398797,25819898920,FAR,True,1998-01-25
15877398797,14851099701,FAR,True,2010-05-14
15878296017,16814696581,BARN,True,1982-07-15
15878296017,01825097674,BARN,True,1982-07-15
15886997385,06836997202,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15886997385,02884498573,BARN,True,1969-08-15
15886997385,21924299840,BARN,True,1969-08-15
15886997385,14879899916,FAR,True,1998-07-14
15888996386,11888695836,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15888996386,01916094503,BARN,True,1989-08-15
15888996386,07835697260,BARN,True,1989-08-15
15888996386,07891898880,FAR,True,2018-09-07
15888996386,24842097890,FAR,True,2020-04-24
15895099551,06824998807,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15895099551,13861149921,BARN,True,1950-09-15
15895099551,10911149821,BARN,True,1950-09-15
15895099551,14928599923,FAR,True,1985-12-14
15895099551,23907198766,FAR,True,1971-10-23
15895099551,11857699698,FAR,True,1976-05-11
15895099551,13877699565,FAR,True,1976-07-13
15895099551,05927699984,FAR,True,1976-12-05
15895899256,28855998159,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15895899256,01882948125,BARN,True,1958-09-15
15895899256,18892649819,BARN,True,1958-09-15
15895899256,16918998768,MOR,True,1989-11-16
15895899256,19838798775,MOR,True,1987-03-19
15898899664,08856199496,BARN,True,1988-09-15
15898899664,30886198511,BARN,True,1988-09-15
15898899664,27868899986,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15898899664,01831899871,MOR,True,2018-03-01
15915997799,07845999052,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15915997799,23852648708,BARN,True,1959-11-15
15915997799,11882949232,BARN,True,1959-11-15
15915997799,22878699282,FAR,True,1986-07-22
15915997799,18818197442,FAR,True,1981-01-18
15917294329,08887496642,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15917294329,09854697371,BARN,True,1972-11-15
15917294329,02855095400,BARN,True,1972-11-15
15917294329,08910797329,FAR,True,2007-11-08
15917396865,16927498301,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15917396865,11864099345,BARN,True,1973-11-15
15917396865,10883648051,BARN,True,1973-11-15
15917396865,09889697544,MOR,True,1996-08-09
15924198173,13870749060,BARN,True,1941-12-15
15924198173,16910949350,BARN,True,1941-12-15
15924198173,07814198485,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15924198173,17857796071,FAR,True,1977-05-17
15924198173,07866798073,FAR,True,1967-06-07
15924198173,19897295140,FAR,True,1972-09-19
15926996751,03887098009,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15926996751,05863849901,BARN,True,1969-12-15
15926996751,12844099485,BARN,True,1969-12-15
15926996751,14909999007,FAR,True,1999-10-14
15926996751,28879499374,FAR,True,1994-07-28
15926996751,11819299368,FAR,True,1992-01-11
15927896769,02904796533,BARN,True,1978-12-15
15927896769,01854996467,BARN,True,1978-12-15
15928298792,07878198004,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15928298792,11895197515,BARN,True,1982-12-15
15928298792,04875497877,BARN,True,1982-12-15
15928298792,04860798501,FAR,True,2007-06-04
16814696581,01825097674,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16814696581,25922048749,BARN,True,1946-01-16
16814696581,01851648417,BARN,True,1946-01-16
16814696581,18908096777,FAR,True,1980-10-18
16814696581,19847495718,FAR,True,1974-04-19
16814696581,15878296017,FAR,True,1982-07-15
16814696581,12837295570,FAR,True,1972-03-12
16816995101,12876696884,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16816995101,04853648995,BARN,True,1969-01-16
16816995101,07854098262,BARN,True,1969-01-16
16816995101,02829496715,FAR,True,1994-02-02
16816995101,14919798514,FAR,True,1997-11-14
16826499633,12846398943,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16826499633,10823048934,BARN,True,1964-02-16
16826499633,21842949839,BARN,True,1964-02-16
16826499633,29888699498,MOR,True,1986-08-29
16826499633,05909799971,MOR,True,1997-10-05
16826499633,07849199875,MOR,True,1991-04-07
16829196356,13909296832,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16829196356,06846596516,BARN,True,1991-02-16
16829196356,12856497818,BARN,True,1991-02-16
16829198448,09879299591,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16829198448,08815897332,BARN,True,1991-02-16
16829198448,07825898691,BARN,True,1991-02-16
16829198448,21882098556,MOR,True,2020-08-21
16833748622,10860549617,BARN,True,1937-03-16
16833748622,01870349390,BARN,True,1937-03-16
16833748622,18873749101,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16833748622,22916898715,MOR,True,1968-11-22
16833748622,15817498253,MOR,True,1974-01-15
16833748622,19817597931,MOR,True,1975-01-19
16833748622,09816296258,MOR,True,1962-01-09
16833748622,07926797187,MOR,True,1967-12-07
16835699203,14855997348,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16835699203,29892849518,BARN,True,1956-03-16
16835699203,24862649288,BARN,True,1956-03-16
16835699203,14898699189,MOR,True,1986-09-14
16838198248,06866097567,BARN,True,1981-03-16
16838198248,04825796229,BARN,True,1981-03-16
16839899762,01846198144,BARN,True,1998-03-16
16839899762,16866398627,BARN,True,1998-03-16
16846196785,06846198049,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16846196785,21843049556,BARN,True,1961-04-16
16846196785,27812849277,BARN,True,1961-04-16
16846196785,20909699240,FAR,True,1996-10-20
16846196785,10868998836,FAR,True,1989-06-10
16846196785,08839998644,FAR,True,1999-03-08
16846196785,22849498405,FAR,True,1994-04-22
16849598744,14829496411,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16849598744,03885696138,BARN,True,1995-04-16
16849598744,08885796800,BARN,True,1995-04-16
16852749478,04843049945,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16852749478,07920349131,BARN,True,1927-05-16
16852749478,06840549680,BARN,True,1927-05-16
16852749478,03906197226,MOR,True,1961-10-03
16852749478,08855198321,MOR,True,1951-05-08
16852749478,04865698874,MOR,True,1956-06-04
16853148516,22843249608,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16853148516,22910049902,BARN,True,1931-05-16
16853148516,05870049465,BARN,True,1931-05-16
16853148516,25895697950,FAR,True,1956-09-25
16853148516,17906996901,FAR,True,1969-10-17
16853148516,05856897313,FAR,True,1968-05-05
16853148516,01926497967,FAR,True,1964-12-01
16856995848,11916996391,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16856995848,19874497129,BARN,True,1969-05-16
16856995848,15924597272,BARN,True,1969-05-16
16856995848,06929197621,MOR,True,1991-12-06
16862449243,07840049978,BARN,True,1924-06-16
16862449243,08830049836,BARN,True,1924-06-16
16866398627,01846198144,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16866398627,06883349774,BARN,True,1963-06-16
16866398627,28823449846,BARN,True,1963-06-16
16866398627,16839899762,MOR,True,1998-03-16
16866398627,04888899230,MOR,True,1988-08-04
16866398627,26929898302,MOR,True,1998-12-26
16866398627,09899499937,MOR,True,1994-09-09
16878899532,08819099813,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16878899532,05885398911,BARN,True,1988-07-16
16878899532,03905198091,BARN,True,1988-07-16
16878899532,25842099911,FAR,True,2020-04-25
16878899532,02811399755,FAR,True,2013-01-02
16878999715,02828699442,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16878999715,05885398911,BARN,True,1989-07-16
16878999715,03905198091,BARN,True,1989-07-16
16878999715,19832099654,FAR,True,2020-03-19
16883348528,13883549427,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16883348528,08910549546,BARN,True,1933-08-16
16883348528,31900148839,BARN,True,1933-08-16
16883348528,09846696897,FAR,True,1966-04-09
16883348528,26865697162,FAR,True,1956-06-26
16883348528,04906798064,FAR,True,1967-10-04
16883348528,04837096672,FAR,True,1970-03-04
16883348528,13926398002,FAR,True,1963-12-13
16883348528,15826298445,FAR,True,1962-02-15
16883348528,25906196967,FAR,True,1961-10-25
16886094632,27925895968,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16886094632,05892648370,BARN,True,1960-08-16
16886094632,23813047462,BARN,True,1960-08-16
16886094632,07899497605,MOR,True,1994-09-07
16886094632,28819197875,MOR,True,1991-01-28
16886094632,16918398671,MOR,True,1983-11-16
16886094632,15849197433,MOR,True,1991-04-15
16891498334,20857897731,BARN,True,2014-09-16
16891498334,04927898840,BARN,True,2014-09-16
16895796984,16875797445,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16895796984,08822449795,BARN,True,1957-09-16
16895796984,15922148284,BARN,True,1957-09-16
16895796984,05928397787,FAR,True,1983-12-05
16895796984,16908297958,FAR,True,1982-10-16
16897698173,14868098652,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16897698173,04885197138,BARN,True,1976-09-16
16897698173,14925398870,BARN,True,1976-09-16
16897698173,25910499583,FAR,True,2004-11-25
16906298876,10866597184,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16906298876,05863849901,BARN,True,1962-10-16
16906298876,12844099485,BARN,True,1962-10-16
16906298876,28910099002,MOR,True,2000-11-28
16906497933,08876598656,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16906497933,05863949337,BARN,True,1964-10-16
16906497933,14923949004,BARN,True,1964-10-16
16906497933,10839699110,FAR,True,1996-03-10
16906497933,13849098580,FAR,True,1990-04-13
16906497933,17878997824,FAR,True,1989-07-17
16915698135,12915999873,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16915698135,25882449931,BARN,True,1956-11-16
16915698135,02922349889,BARN,True,1956-11-16
16915698135,08869399907,FAR,True,1993-06-08
16915698135,11919199638,FAR,True,1991-11-11
16916097011,30905897159,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16916097011,08822449795,BARN,True,1960-11-16
16916097011,15922148284,BARN,True,1960-11-16
16916097011,15899498159,MOR,True,1994-09-15
16916097011,25908396955,MOR,True,1983-10-25
16916996296,27846695996,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16916996296,12883648534,BARN,True,1969-11-16
16916996296,14923849417,BARN,True,1969-11-16
16916996296,14839897198,MOR,True,1998-03-14
16916996296,25919197210,MOR,True,1991-11-25
16916996296,12829397488,MOR,True,1993-02-12
16926397811,05836496142,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16926397811,17852847921,BARN,True,1963-12-16
16926397811,03912949086,BARN,True,1963-12-16
16926397811,07818697346,MOR,True,1986-01-07
16928799267,05838998528,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
16928799267,20916096950,BARN,True,1987-12-16
16928799267,02916096634,BARN,True,1987-12-16
16928799267,24861799103,MOR,True,2017-06-24
16929799295,02836297906,BARN,True,1997-12-16
16929799295,07846599007,BARN,True,1997-12-16
17811499560,06908598995,BARN,True,2014-01-17
17811499560,12908498656,BARN,True,2014-01-17
17814397270,05834597324,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17814397270,14861249124,BARN,True,1943-01-17
17814397270,07831248801,BARN,True,1943-01-17
17814397270,25866798209,MOR,True,1967-06-25
17814397270,20857698089,MOR,True,1976-05-20
17814397270,04897599088,MOR,True,1975-09-04
17817498736,03857599240,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17817498736,28863649333,BARN,True,1974-01-17
17817498736,30844099025,BARN,True,1974-01-17
17817498736,25850199704,FAR,True,2001-05-25
17817498736,23870699549,FAR,True,2006-07-23
17830749209,13860749909,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17830749209,30903748709,MOR,True,1937-10-30
17830749209,31874199217,MOR,True,1941-07-31
17830749209,06873749243,MOR,True,1937-07-06
17830749209,29863149035,MOR,True,1931-06-29
17834598329,22914396682,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17834598329,07850748777,BARN,True,1945-03-17
17834598329,28810649803,BARN,True,1945-03-17
17834598329,29896996760,FAR,True,1969-09-29
17834598329,04827699654,FAR,True,1976-02-04
17834598329,12897497806,FAR,True,1974-09-12
17834598329,28867998367,FAR,True,1979-06-28
17837696747,25887898238,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17837696747,08884298394,BARN,True,1976-03-17
17837696747,27864498863,BARN,True,1976-03-17
17837696747,08880697995,FAR,True,2006-08-08
17837696747,16840199278,FAR,True,2001-04-16
17839598289,03896197117,BARN,True,1995-03-17
17839598289,13836498075,BARN,True,1995-03-17
17840198766,03896797718,BARN,True,2001-04-17
17840198766,12826696824,BARN,True,2001-04-17
17844099037,11843847945,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17844099037,10890247976,BARN,True,1940-04-17
17844099037,18810248641,BARN,True,1940-04-17
17844099037,07817597216,MOR,True,1975-01-07
17844099037,19846996578,MOR,True,1969-04-19
17844099037,18826598243,MOR,True,1965-02-18
17844099037,17917096295,MOR,True,1970-11-17
17863548942,21833548686,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17863548942,09911048725,BARN,True,1935-06-17
17863548942,24870848036,BARN,True,1935-06-17
17863548942,08886197021,FAR,True,1961-08-08
17863548942,15916795189,FAR,True,1967-11-15
17863548942,06845896117,FAR,True,1958-04-06
17863548942,05876294836,FAR,True,1962-07-05
17863548942,07866695339,FAR,True,1966-06-07
17871849560,27901948858,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17871849560,27865197026,FAR,True,1951-06-27
17871849560,05885296132,FAR,True,1952-08-05
17871849560,04844596753,FAR,True,1945-04-04
